FID,ID_PARADA,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,NOM_TIPUS_PARADA,NOM_TIPUS_SIMPLE_PARADA,DESC_TIPUS_PARADA,TIPIFICACIO_PARADA,ADRECA,ID_POBLACIO,NOM_POBLACIO,ID_DISTRICTE,NOM_DISTRICTE,DATA,NOM_VIA,NOM_PROPERA_VIA,GEOMETRY,PUNTS_PARADA
PARADES_ACTIVES.685621,685621,69,Pg Sant Gervasi - Mas Yebra,Pg. Sant Gervasi/República Argentina,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Sant Gervasi, 70",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Sant Gervasi,Avinguda de la República Argentina,POINT (2.1381901848073546 41.41210058517856),1
PARADES_ACTIVES.675830,675830,70,Terré - Pl de Benet XV,Rda. de Dalt/Pomaret,107,Anglí/Terré,PALFIX,Pal,Parada Palfix,NXB,"C. de Terré, 2 Bis",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Ronda de Dalt,Carrer de Pomaret,POINT (2.120595640754426 41.40600178384615),1
PARADES_ACTIVES.675439,675439,71,Ronda de Dalt - Bellesguard,Ronda de Dalt/Bellesguard,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,Rda. Dalt/Bellesguard (dir. Glories),748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Ronda de Dalt,Carrer de Balsareny,POINT (2.126513244073167 41.410478660021866),1
PARADES_ACTIVES.675440,675440,73,Josep Garí - Collserola,Josep Garí/Comte de Sert,93,Pl. Alfonso Comín,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Josep Garí, 7-9",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer de Josep Garí,Carrer del Comte de Sert,POINT (2.135586402040773 41.41572550311381),1
PARADES_ACTIVES.675415,675415,74,Benedetti - Ronda de Dalt,Benedetti/Roura,0,,PALFIX,Pal,Parada Palfix,NXB,"Benedetti, 44",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer de Benedetti,Carrer de Roura,POINT (2.124256353415615 41.40884445852506),1
PARADES_ACTIVES.695088,695088,79,Aeroport T2B - Sortides,Aeroport (El Prat),0,,PALFIX,Pal,Parada Palfix,N,Aeroport ,750,El Prat de Llobregat,0,,2024-12-06,Carretera al Aeroport,Carretera al Aeroport,POINT (2.075946311066171 41.30293025429886),1
PARADES_ACTIVES.692816,692816,80,Aeroport T2B - Arribades,Terminal 2 B /Aeroport,0,,PALFIX,Pal,Parada Palfix,N,Aeroport ,750,El Prat de Llobregat,0,,2024-12-06,Carretera al Aeroport,Carretera al Aeroport,POINT (2.0793255129368733 41.3041500853966),1
PARADES_ACTIVES.692819,692819,81,Aeroport T2C,Terminal C Aeroport,0,,PALFIX,Pal,Parada Palfix,N,Aeroport ,750,El Prat de Llobregat,0,,2024-12-06,Carretera al Aeroport,Carretera al Aeroport,POINT (2.08187459777348 41.30503253374092),1
PARADES_ACTIVES.694772,694772,82,Tamariu - Palamós,Tamariu/Aiguablava,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Tamariu, 4-10",748,Barcelona,628,Nou Barris,2024-12-06,Carrer de Tamariu,Carrer d'Aiguablava,POINT (2.185429966979869 41.449496023470374),1
PARADES_ACTIVES.679719,679719,83,Via Favència - Aiguablava,Via Favència/Aiguablava,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Via Favència, 259-273",748,Barcelona,628,Nou Barris,2024-12-06,Via Favència,Carrer d'Aiguablava,POINT (2.1805601465574496 41.446460954918344),1
PARADES_ACTIVES.675595,675595,84,Av Santa Coloma,Av. Santa Coloma/Cultura,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Av. Santa Coloma, 52",751,Santa Coloma de Gramenet,0,,2024-12-06,Avinguda de Santa Coloma,Carrer Cultura,POINT (2.207881754521349 41.44818490253078),1
PARADES_ACTIVES.685997,685997,85,Metro Can Peixauet,Av. Santa Coloma/Av. Can Peixauet,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"Av. Santa Coloma, s/n",751,Santa Coloma de Gramenet,0,,2024-12-06,Avinguda de Santa Coloma,Avinguda de Can Peixauet,POINT (2.209515248549062 41.445019025643134),1
PARADES_ACTIVES.675476,675476,88,Torreblanca - Av Generalitat,Torreblanca/Av. Generalitat,0,,MONEMT,Monolit,Monolit Parada EMT,N,Av.Torre Blanca,752,Sant Joan Despí,0,,2024-12-06,Carrer de Torreblanca,Avinguda de la Generalitat,POINT (2.0561323859457072 41.37607041912963),1
PARADES_ACTIVES.675478,675478,89,Torreblanca - Pla del Vent,Torreblanca/Rubió i Tudurí,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Av.Torre Blanca (Davant n.28),752,Sant Joan Despí,0,,2024-12-06,Carrer de Torreblanca,Carrer Rubió i Tudurí,POINT (2.061322951561969 41.37919827006525),1
PARADES_ACTIVES.675477,675477,90,Torreblanca - Rubió i Tudurí,Torreblanca/Joan Miró,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Av.Torre Blanca (Davant n. 16),752,Sant Joan Despí,0,,2024-12-06,Carrer de Torreblanca,Carrer Joan Miró,POINT (2.0589475028268067 41.377765153674545),1
PARADES_ACTIVES.682021,682021,91,Av Granvia - Miguel Hernández,Av. Granvia/Amadeu Torner,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,"Av. Granvia, s/n",753,Hospitalet de Llobregat,0,,2024-12-06,Avinguda de la Gran Via de l'Hospitalet,Carrer Amadeu Torner,POINT (2.120214007348505 41.35276297902497),1
PARADES_ACTIVES.681620,681620,92,Pl Europa,Av. Granvia/Amadeu Torner,84,Pl. Europa,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,Av. Granvia,753,Hospitalet de Llobregat,0,,2024-12-06,Avinguda de la Gran Via de l'Hospitalet,Carrer Amadeu Torner,POINT (2.126576673159588 41.35835312968156),1
PARADES_ACTIVES.691306,691306,94,Diagonal - Balmes,Diagonal/Rambla Catalunya,24,Via Augusta,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Av.Diagonal, 407",748,Barcelona,622,Eixample,2024-12-06,Avinguda Diagonal,Rambla de Catalunya,POINT (2.155381779112274 41.395404055420975),2
PARADES_ACTIVES.690105,690105,95,Gran Via - Balmes,Gran Via C.Catalanes/Balmes,26,Gran Via Centre,MONEMT,Monolit,Monolit Parada EMT,NXB,"Gran Via Corts Catalanes, 587-591",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Carrer de Balmes,POINT (2.165804450110879 41.387853637984),1
PARADES_ACTIVES.691794,691794,96,Mitre - Muntaner,Rda. General Mitre/Balmes,50,Sant Gervasi,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rda. General Mitre, 136",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Ronda del General Mitre,Carrer del Berlinès,POINT (2.138465148520255 41.4030953745085),1
PARADES_ACTIVES.676515,676515,97,Pg Sant Gervasi - Folgueroles,Pg. Sant Gervasi/Folgueroles,0,,PALFIX,Pal,Parada Palfix,N,"Pg.Sant Gervasi, 28",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Passeig de Sant Gervasi,Passatge de Maluquer,POINT (2.135210326944611 41.40937986850908),1
PARADES_ACTIVES.674789,674789,98,València - Balmes,València/Balmes,25,Eixample Centre,FOSTER,Marquesina,Marq. Foster 4m,NXB,"València, 230",748,Barcelona,622,Eixample,2024-12-06,Carrer de València,Carrer de Balmes,POINT (2.160080878305513 41.390198101499976),1
PARADES_ACTIVES.685834,685834,99,Mitre - Saragossa,Rda.General Mitre/Bertran,0,,PALFIX,Pal,Parada Palfix,NXB,"Rda. General Mitre, 211",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Ronda del General Mitre,Carrer de Bertran,POINT (2.1434703607390344 41.405398218998364),1
PARADES_ACTIVES.696632,696632,100,París - Enric Granados,París/Enric Granados,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"París, 194",748,Barcelona,622,Eixample,2024-12-06,Carrer de París,Carrer d'Enric Granados,POINT (2.1533924891889287 41.39367856753074),1
PARADES_ACTIVES.675404,675404,103,Bisbe Català - Pl Pedralbes,Bisbe Català/Bosch i Gimpera,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,Pl. Pedralbes (dir. Bonanova),748,Barcelona,624,Les Corts,2024-12-06,Carrer del Bisbe Català,Carrer de Bosch i Gimpera,POINT (2.114508529593381 41.39605845515232),1
PARADES_ACTIVES.689762,689762,105,Guipúscoa - Bac de Roda,Guipúscoa/Fluvià,33,Pont de Felip II,MONEMT,Monolit,Monolit Parada EMT,NXB,"Rbla Guipúscoa, 42-48",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Guipúscoa,Carrer del Fluvià,POINT (2.1955473075831717 41.41497005378726),1
PARADES_ACTIVES.676815,676815,106,Guipúscoa - Bac de Roda,Rbla. Guipúscoa/Bac de Roda,33,Pont de Felip II,MONEMT,Monolit,Monolit Parada EMT,NXB,"Rbla Guipúscoa, 33-35",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Guipúscoa,Carrer de Bac de Roda,POINT (2.195057152546777 41.41504736912713),1
PARADES_ACTIVES.698907,698907,108,Pl Espanya - FGC,Corts Catalanes/Sant Roc,1,Espanya,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Gran Via Corts Catalanes, 351",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Gran Via de les Corts Catalanes,Carrer de Sant Roc,POINT (2.147176196108483 41.37376222990743),2
PARADES_ACTIVES.674688,674688,109,Numància - Marquès de Sentmenat,Numància/Caballero,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Numància, 77-83",748,Barcelona,624,Les Corts,2024-12-06,Carrer de Numància,Carrer de Caballero,POINT (2.1374561597196347 41.384606611860974),1
PARADES_ACTIVES.688004,688004,110,Nicaragua - Josep Tarradellas,Nicaragua/Berlín,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Nicaragua, 34-36",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de Nicaragua,Carrer de Berlín,POINT (2.141836480030419 41.38290253133384),1
PARADES_ACTIVES.675592,675592,111,Pl del Bosc,Pl. del Bosc,0,,FOSTER,Marquesina,Marq. Foster 4m,N,"Bateria, 58",754,Montcada i Reixac,0,,2024-12-06,Plaça del Bosc,Carrer de la Masia,POINT (2.1839057358146063 41.46958875017331),1
PARADES_ACTIVES.690452,690452,112,Bifurcació - del Molí,Bifurcació/Molí,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Bifurcació,754,Montcada i Reixac,0,,2024-12-06,Carrer de la Bifurcació,Carrer del Molí,POINT (2.1834159202990375 41.47180540674941),2
PARADES_ACTIVES.676689,676689,113,Bifurcació - Pl Sant Joan,Bifurcació/Pl. Sant Joan ,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Bifurcació (Davant n. 6),754,Montcada i Reixac,0,,2024-12-06,Carrer de la Bifurcació,Plaça de Sant Joan,POINT (2.180865779749882 41.46962178003317),1
PARADES_ACTIVES.685237,685237,114,Bifurcació - Ctra C-17,Puig De Jorba/C-17 ,0,,PALFIX,Pal,Parada Palfix,N,"Puig De Jorba, s/n",748,Barcelona,628,Nou Barris,2024-12-06,Avinguda de Puig de Jorba,Carretera C-17 direcció Ripoll,POINT (2.1788839287913513 41.4669403383655),1
PARADES_ACTIVES.686598,686598,115,Ctra C-17 - Bifurcació,Puig de Jorba/Artés ,0,,PALFIX,Pal,Parada Palfix,N,"Puig De Jorba, s/n ",748,Barcelona,628,Nou Barris,2024-12-06,Avinguda de Puig de Jorba,Carrer d'Artes,POINT (2.178990801394018 41.4670713688247),1
PARADES_ACTIVES.675590,675590,116,Vinyes - Pont,Bateria/Bifurcació,0,,PALFIX,Pal,Parada Palfix,N,"Vinyes, 5-7",754,Montcada i Reixac,0,,2024-12-06,Carrer de la Bateria,Carrer de la Bifurcació,POINT (2.180794470885138 41.469156697957715),1
PARADES_ACTIVES.686036,686036,117,Av de la Ribera - Pl de la Ribera,Av. de la Ribera/Intorsa ,0,,MONEMT,Monolit,Monolit Parada EMT,N,Av. de la Ribera-Pl. de la Ribera,754,Montcada i Reixac,0,,2024-12-06,Avinguda de la Ribera,Carrer Intorsa,POINT (2.189000106969179 41.47679523472511),1
PARADES_ACTIVES.689793,689793,118,Bolívar - Ballester,Bolívar/Agramunt,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Bolívar, 8",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Bolívar,Carrer d'Agramunt,POINT (2.1477119860036873 41.40925437505612),1
PARADES_ACTIVES.692730,692730,119,Av de Vallcarca - Pl Lesseps,Av. Vallcarca/Baixada de la Glòria,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Av Vallcarca, 20-22",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de Vallcarca,Baixada de la Glòria,POINT (2.148950590702681 41.408598137731104),1
PARADES_ACTIVES.674630,674630,120,Av Riera de Cassoles - Rambla de Prat,Riera de Cassoles/Bretón de los Herre,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. Riera de Cassoles, 2 bis",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de la Riera de Cassoles,Carrer de Bretón de los Herreros,POINT (2.151229551911657 41.40152554010779),1
PARADES_ACTIVES.674795,674795,121,Còrsega - Bailèn,Còrsega/Bailèn,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Còrsega, 431",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Còrsega,Carrer de Bailèn,POINT (2.1655899096061484 41.40131220752877),1
PARADES_ACTIVES.677959,677959,123,Arc de Triomf,Rda. Sant Pere/Bailèn,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rda. Sant Pere, 47",748,Barcelona,622,Eixample,2024-12-06,Ronda de Sant Pere,Carrer de Bailèn,POINT (2.178718374798961 41.39127422464899),1
PARADES_ACTIVES.674376,674376,125,Metro Tetuan,Gran Via C.Catalanes/Bailèn,78,Pl. Tetuan,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Gran Via Corts Catalanes, 702",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Carrer de Bailèn,POINT (2.1742188443601735 41.393789594993514),2
PARADES_ACTIVES.675094,675094,126,Mercat de la Concepció,València/Bailèn,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"València, 342",748,Barcelona,622,Eixample,2024-12-06,Carrer de València,Carrer de Bailèn,POINT (2.1691093559853383 41.39698770791255),1
PARADES_ACTIVES.698297,698297,127,Segre - Pl de Can Fabra,Ramon Riera/Modest Urgell,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pl. Ramon Riera, s/n",748,Barcelona,629,Sant Andreu,2024-12-06,Plaça de Ramon Riera,Carrer de Modest Urgell,POINT (2.1918617726162415 41.43513812081408),1
PARADES_ACTIVES.675386,675386,128,Segre - Pl Orfila,Segre/Pl. Orfila,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Segre, 2",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer del Segre,Carrer del Doctor Balari i Jovany,POINT (2.1914679018148697 41.43574998725545),1
PARADES_ACTIVES.699542,699542,129,Av de Vallcarca - Ballester,Av. Vallcarca/Ballester,0,,PALFIX,Pal,Parada Palfix,N,"Av Vallcarca, 55-57",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de Vallcarca,Carrer de Ballester,POINT (2.1475859832006816 41.409657812495695),1
PARADES_ACTIVES.675030,675030,130,Pg Lluís Companys - Parc de la Ciutadella,Pg. Lluís Companys/Buenaventura Muñoz,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Pg.Lluís Companys, 2",748,Barcelona,630,Ciutat Vella,2024-12-06,Passeig de Lluís Companys,Carrer de Buenaventura Muñoz,POINT (2.1835283350133055 41.389501481336666),1
PARADES_ACTIVES.675317,675317,133,Via Augusta - Pau Alcover,Via Augusta/Pau Alcover,0,,PALFIX,Pal,Parada Palfix,NXB,"Via Augusta, 318",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Via Augusta,Carrer de Pau Alcover,POINT (2.1259335170955915 41.398431345892206),1
PARADES_ACTIVES.675835,675835,134,Pg Bonanova,Via Augusta/Ptge. Fontanelles,40,Sarrià,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Via Augusta, 336",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Via Augusta,Passatge de Fontanelles,POINT (2.124037680841094 41.39994326730356),1
PARADES_ACTIVES.674707,674707,136,Josep Tarradellas - Av de Sarrià,Josep Tarradellas/Borrell,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Josep Tarradellas, 126-128",748,Barcelona,622,Eixample,2024-12-06,Avinguda de Josep Tarradellas,Carrer del Comte Borrell,POINT (2.1440526199555814 41.390958182961526),1
PARADES_ACTIVES.690549,690549,137,Floridablanca - Viladomat,Floridablanca/Viladomat,83,Poble-sec,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Floridablanca, 66-72",748,Barcelona,622,Eixample,2024-12-06,Carrer de Floridablanca,Carrer de Viladomat,POINT (2.158158403744033 41.378171055929236),1
PARADES_ACTIVES.692546,692546,138,València - Comte d'Urgell,València/Villarroel,47,Clínic,FOSTER,Marquesina,Marq. Foster 4m,NXB,"València,  146-152",748,Barcelona,622,Eixample,2024-12-06,Carrer de València,Carrer de Villarroel,POINT (2.1545372876502054 41.38602007806764),1
PARADES_ACTIVES.692544,692544,139,Mallorca - Comte d'Urgell,Mallorca/Borrell,47,Clínic,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Mallorca, 115-123",748,Barcelona,622,Eixample,2024-12-06,Carrer de Mallorca,Carrer del Comte d'Urgell,POINT (2.1531194246954355 41.386791456092546),1
PARADES_ACTIVES.691760,691760,140,Paral·lel - Ronda Sant Pau,Av. Paral·lel/Rda. Sant Pau,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Av.Paral·lel, 80",748,Barcelona,622,Eixample,2024-12-06,Avinguda del Paral·lel,Carrer del Comte Borrell,POINT (2.167171023936409 41.375061537430504),1
PARADES_ACTIVES.674792,674792,146,Rosselló - Bruc,Rosselló/Bruc,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rosselló, 260",748,Barcelona,622,Eixample,2024-12-06,Carrer del Rosselló,Carrer del Bruc,POINT (2.1637444727531334 41.39807508027192),1
PARADES_ACTIVES.677961,677961,148,Ronda Sant Pere - Girona,Rda. Sant Pere/Bruc,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rda. Sant Pere, 35",748,Barcelona,622,Eixample,2024-12-06,Ronda de Sant Pere,Carrer del Bruc,POINT (2.175962376494219 41.390248726563414),1
PARADES_ACTIVES.674375,674375,149,Gran Via - Llúria,Gran Via C.Catalanes/Bruc,26,Gran Via Centre,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Gran Via Corts Catalanes, 670",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Carrer del Bruc,POINT (2.171675464781671 41.39187016602525),1
PARADES_ACTIVES.691562,691562,151,Av de Cornellà - Montesa,Av. Cornellà/Ptge. Josep Cervera,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Av Cornellà, 141",742,Esplugues de Llobregat,0,,2024-12-06,Avinguda de Cornellà,Passatge Josep Cervera,POINT (2.0811090743342495 41.369641076953606),1
PARADES_ACTIVES.697939,697939,152,Rambla dels Països Catalans - Ptge Formentera,Rbla. Dels Països Catalans/Bruc,0,,PALFIX,Pal,Parada Palfix,N,"Rbla. Paisos Catalans, 65-67",754,Montcada i Reixac,0,,2024-12-06,Carrer del Marqués de Sentmenat,Carrer del Bruc,POINT (2.185055566622681 41.491375496905185),1
PARADES_ACTIVES.692542,692542,154,Pg Valldaura - Pg Andreu Nin,Pg. Valldaura/Andreu Nin,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Valldaura, 276-292",748,Barcelona,628,Nou Barris,2024-12-06,Passeig de Valldaura,Passeig d'Andreu Nin,POINT (2.1825025380125562 41.439280451817474),1
PARADES_ACTIVES.675349,675349,156,Espronceda - Pl Islàndia,Espronceda/Bofarull,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Espronceda, 363-365",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer d'Espronceda,Carrer dels Bofarull,POINT (2.18824418582476 41.41760570278609),1
PARADES_ACTIVES.696298,696298,159,Caracas - Potosí,Caracas/Tucumán,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Caracas, 28",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Caracas,Carrer de Tucumán,POINT (2.2026927937669605 41.44405989011592),1
PARADES_ACTIVES.692083,692083,160,Badal - Canalejas,Badal/Canalejas,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Rbla. Badal, 137-141",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Rambla de Badal,Carrer de Canalejas,POINT (2.1310357888053146 41.37348903225844),1
PARADES_ACTIVES.675281,675281,161,Badal - Casteràs,Badal/Casteras,0,,PALFIX,Pal,Parada Palfix,N,"Badal, 163",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Rambla de Badal,Carrer de Casteràs,POINT (2.1304562362195405 41.37504928369003),1
PARADES_ACTIVES.674952,674952,162,Sagrera - Múrcia,Sagrera/Baixada Sagrera,0,,PALFIX,Pal,Parada Palfix,N,"Sagrera, 2-8",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de la Sagrera,Baixada de la Sagrera,POINT (2.191488105216723 41.417651621553645),1
PARADES_ACTIVES.699422,699422,163,Pl d'Amalvígia,Rbla. Marina/Travessia Industrial,0,,MAREMT,Marquesina,Marq. EMT,N,"Rbla. de la Marina, 331",753,Hospitalet de Llobregat,0,,2024-12-06,Rambla de la Marina,Carrer Ermita Bellvitge,POINT (2.10893215340929 41.35234677439494),1
PARADES_ACTIVES.676657,676657,164,Santa Rosalia - Besòs,Santa Rosalia/Besòs,0,,PALFIX,Pal,Parada Palfix,N,"Santa Rosalia, 42",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Santa Rosalia,Carrer del Besòs,POINT (2.146678885938338 41.42168981635833),1
PARADES_ACTIVES.674787,674787,165,València - Villarroel,València/Casanova,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"València, 166",748,Barcelona,622,Eixample,2024-12-06,Carrer de València,Carrer de Casanova,POINT (2.1556080688367265 41.386831294276554),1
PARADES_ACTIVES.692548,692548,166,Mallorca - Muntaner,Mallorca/Muntaner,52,Antiga Esquerra de l'Eixample,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Mallorca, 187-189",748,Barcelona,622,Eixample,2024-12-06,Carrer de Mallorca,Carrer de Muntaner,POINT (2.1567207392689567 41.38951230567803),1
PARADES_ACTIVES.688173,688173,167,Gran Via - Casanova,Gran Via C.Catalanes/Casanova,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"Gran Via Corts Catalanes, 563",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Carrer de Casanova,POINT (2.160998552904154 41.38425014553903),1
PARADES_ACTIVES.691340,691340,168,Diagonal - Francesc Macià,Av. Diagonal/Casanova,46,Francesc Macià,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Av. Diagonal, 471-473",748,Barcelona,622,Eixample,2024-12-06,Avinguda Diagonal,Carrer de Casanova,POINT (2.146354704374655 41.393118404480056),2
PARADES_ACTIVES.675630,675630,171,París - Casanova,París/Casanova,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"París, 140",748,Barcelona,622,Eixample,2024-12-06,Carrer de París,Carrer de Casanova,POINT (2.149974091818243 41.39110071446782),1
PARADES_ACTIVES.694027,694027,172,Av Pedralbes - Cavallers,Av. Pedralbes/Cavallers,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. Pedralbes, 56",748,Barcelona,624,Les Corts,2024-12-06,Avinguda de Pedralbes,Carrer dels Cavallers,POINT (2.115241014620418 41.393053746962806),1
PARADES_ACTIVES.674614,674614,173,Villarroel - Aragó,Villarroel/Consell de Cent,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Villarroel, 107",748,Barcelona,622,Eixample,2024-12-06,Carrer de Villarroel,Carrer del Consell de Cent,POINT (2.1565514911672334 41.385291472817606),1
PARADES_ACTIVES.692851,692851,174,Pau Claris - Aragó,Pau Claris/Consell de Cent,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pau Claris, 131",748,Barcelona,622,Eixample,2024-12-06,Carrer de Pau Claris,Carrer del Consell de Cent,POINT (2.1669888016324546 41.39275108915127),1
PARADES_ACTIVES.690780,690780,175,Balmes - Aragó,Balmes/Consell de Cent,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Balmes, 51",748,Barcelona,622,Eixample,2024-12-06,Carrer de Balmes,Carrer del Consell de Cent,POINT (2.1623995664182973 41.389379604639174),1
PARADES_ACTIVES.675175,675175,179,Sants - Gayarre,Sants/Gayarre,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Sants, 23",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de Sants,Carrer de Gayarre,POINT (2.139662114552808 41.375256936771905),1
PARADES_ACTIVES.674931,674931,180,Creu Coberta - Pl Espanya,Pl. Espanya/Creu Coberta,1,Espanya,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Creu Coberta, 22",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Plaça d'Espanya,Carrer de Béjar,POINT (2.147537069648354 41.375222290137025),1
PARADES_ACTIVES.678600,678600,181,Metro Hostafrancs,Creu Coberta/Torre Damians,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Creu Coberta, 64",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de la Creu Coberta,Carrer de la Torre d'en Damians,POINT (2.144563239484807 41.37528131260204),1
PARADES_ACTIVES.674834,674834,182,Pg de Gràcia - Consell de Cent,Pg. Gràcia/Consell de Cent,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Pg. Gràcia, 39",748,Barcelona,622,Eixample,2024-12-06,Passeig de Gràcia,Carrer del Consell de Cent,POINT (2.165430072256951 41.39161482811348),1
PARADES_ACTIVES.695524,695524,183,Gran Via - Ildefons Cerdà,Gran Via C.Catalanes/Ronda del Mig,9,Ildefons Cerdà,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Gran Via de les Corts Catalanes, 137",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Gran Via de les Corts Catalanes,Plaça d'Ildefons Cerdà,POINT (2.1365596202150825 41.365825981577444),2
PARADES_ACTIVES.691628,691628,185,Av Granvia - Bloc I. Cerdà,Av. Granvia/Radi,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"Av. Granvia, s/n",753,Hospitalet de Llobregat,0,,2024-12-06,Avinguda de la Gran Via de l'Hospitalet,Carrer Radi,POINT (2.131960361018733 41.36178161785347),1
