stop_id,stop_name,coordinates
3072,Oristà,POINT (2.1840093186935436 41.46538965472121)
3073,Oristà - Pg de la Pineda,POINT (2.182480900003217 41.46751898974435)
3074,Oristà - Artés,POINT (2.1809296847899273 41.46758892057054)
3075,Artés - Av Puig de Jorba,POINT (2.180182344285013 41.46705116504633)
3076,Vallcivera - Pl Aqüeducte,POINT (2.1770104851554595 41.45969829003267)
3080,Balenyà - Palau-Solità,POINT (2.18595536886635 41.45592682670235)
3081,Palau-Solità - Balenyà,POINT (2.1861483781762385 41.455950541146876)
3082,Llerona - Viladecavalls,POINT (2.1819669114929856 41.454389106988884)
3083,Llerona - Balenyà,POINT (2.18184095074703 41.4544488894974)
3084,Llerona a Trinitat Nova,POINT (2.1809714455894005 41.45544420286323)
3085,Llerona a Vallbona,POINT (2.18085074301081 41.45610922061852)
3086,Llerona - Vacarisses,POINT (2.1812925496621265 41.4563894426926)
3087,Llerona - Ptge Carreras,POINT (2.1813250963571704 41.45698923850138)
3088,Ripollet - Llerona,POINT (2.182183543521592 41.45630469712168)
3089,Llerona - Ripollet,POINT (2.1817665390531613 41.455725829870346)
3090,Llerona,POINT (2.18166948200058 41.45924178203601)
3091,Llerona - Martorelles,POINT (2.181516082000483 41.45916543131842)
3092,Escolapi Càncer - Metro Torre Baró/Vallbona,POINT (2.180449279908708 41.45883862464733)
3094,Vallcivera - Pl Roja de Ciutat Meridiana,POINT (2.1794547301564635 41.46154273974109)
3095,Av Verge de Montserrat - Av Remolar,POINT (2.0896323235318084 41.32388260771876)
3097,Centre d'Activitats Vallbona,POINT (2.183867150427177 41.46319448028542)
3098,Av l'Alzinar - Tapioles,POINT (2.183644063094212 41.46297053169586)
3099,Artesania - Alcántara,POINT (2.172334964815257 41.447365426466625)
3102,Pl Virrei Amat,POINT (2.1742145660924934 41.430372472017545)
3103,Rda Guineueta Vella - Pl Karl Marx,POINT (2.1618110584399743 41.44153358502942)
3104,Rda Guineueta Vella,POINT (2.16208027638897 41.443342834080376)
3106,Ctra Alta de Roquetes,POINT (2.1637229051005273 41.4447242772309)
3107,Ctra Alta de Roquetes a Pl Karl Marx,POINT (2.167755230946946 41.44935967134138)
3108,Ctra Alta de Roquetes a Torre Baró,POINT (2.167831183805653 41.44931553372561)
3109,Ctra Alta de Roquetes - Castell,POINT (2.1747083176893267 41.45068718293618)
3110,Castell de Torre Baró,POINT (2.174838289570305 41.45072829850921)
3111,Castellví - Lliçà,POINT (2.1720603021825116 41.45146273957218)
3112,Lliçà - Castellví,POINT (2.1726022408161727 41.45126539660867)
3113,Torre Baró - Castellví,POINT (2.171365354336121 41.453784113088425)
3114,Tirso de Molina - Av St Ferran,POINT (2.0854280033798247 41.35174168545483)
3115,Tirso de Molina - Av de la Fama,POINT (2.0813747330999055 41.35043327898435)
3116,Av Baix Llobregat - Joan Fiveller,POINT (2.0758158287705037 41.34954863165755)
3117,Av Baix Llobregat - Ptge Francesc Layret,POINT (2.070835224820023 41.3502676775519)
3118,Av Baix Llobregat - Miguel de Roncali,POINT (2.0651967017772646 41.35324465223492)
3119,Ctra de St Boi - Campoamor,POINT (2.06453033856573 41.35534178695619)
3120,Pl de l'Església,POINT (2.070049479214602 41.35620896093086)
3121,Av dels Alps - Ctra d'Esplugues,POINT (2.074122293896967 41.35576458695394)
3122,Ctra d'Esplugues - Catalunya,POINT (2.072176699214253 41.35861908580606)
3123,Ctra de l'Hospitalet - Vallès,POINT (2.083342823356215 41.35512117895572)
3124,Av St Ferran - Marià Fortuny,POINT (2.0846505671616047 41.353526479577866)
3125,Metro Tarragona,POINT (2.145255012847276 41.37846722065939)
3128,Artesania - Jaume Pinent,POINT (2.1740146219773697 41.4480772398405)
3130,Ctra d'Esplugues - Pl Prat de la Riba,POINT (2.0726660939099837 41.357802671035714)
3131,Ctra d'Esplugues - Rbla Anselm Clavé,POINT (2.071881772009904 41.3561012021696)
3132,Av Verge de Montserrat - Av Remolar,POINT (2.0893228737376 41.32401009660541)
3133,Sta Amèlia - Eduard Conde,POINT (2.1216920449673853 41.39282324022975)
3134,Sta Amèlia - Or,POINT (2.123563256705785 41.39380205873592)
3135,Hospital Moisès Broggi,POINT (2.0713016948589598 41.37376123443374)
3136,Av Baix Llobregat - Oriol Martorell,POINT (2.0736083512151025 41.37385773601454)
3137,Ctra de St Joan Despí - Ctra de St Boi,POINT (2.065721568036222 41.35687568023898)
3138,Ctra de St Joan Despí - Terra Alta,POINT (2.0624265649664855 41.359999659342236)
3139,Estació de Sants,POINT (2.1384684990274345 41.37902724581146)
3141,Pg Lluís Companys - Almogàvers,POINT (2.181294611542364 41.39118888092784)
3144,Vallcivera - Estació RENFE,POINT (2.180676650467263 41.46096768301954)
3145,Av Rasos de Peguera - Pl Roja,POINT (2.1785918151894776 41.461617751276265)
3147,Av Catalunya - Estanislau Abadal,POINT (2.1845641235142406 41.49800702948988)
3148,Av Catalunya - Ramón y Cajal,POINT (2.184036223696198 41.49726742838094)
3151,Joan Miró - Camí de Can Cabanyes,POINT (2.178288085251823 41.49753230917463)
3153,Ferrer i Guàrdia - Puigcerdà,POINT (2.184407200526096 41.49378866929607)
3154,Pla de Matabous - Alacant,POINT (2.184988973100335 41.49341762313746)
3155,Ctra BV 1411 - Tagamanent,POINT (2.1808615433923113 41.493075752345504)
3157,Bach - Pg St Jordi,POINT (2.1774711237235707 41.49400162563129)
3158,Pg d'Urrutia - Dr Pi i Molist,POINT (2.1708724940433703 41.43476530417065)
3159,Nil - Dr Pi i Molist,POINT (2.1717066507968585 41.4341696096869)
3160,St Iscle - Travau,POINT (2.170281288026426 41.434251244150836)
3162,Praga - Rda Guinardó,POINT (2.164262270178538 41.41236662570224)
3164,CEIP Elisenda de Montcada,POINT (2.178378353334188 41.45904752761858)
3166,Pl Joan Peiró,POINT (2.138844410491937 41.37855093054833)
3173,Petúnies - Circumval·lació,POINT (2.1712682685078017 41.463352815535146)
3174,Diagonal - Complex Esportiu Universitari,POINT (2.1117072186656904 41.38407959598292)
3175,Bonaplata,POINT (2.124157762972833 41.3960400501246)
3176,Bonaplata - Pedró de la Creu,POINT (2.122047658103816 41.39719514091257)
3177,Ramon Miquel Planas - Major de Sarrià,POINT (2.1202341408408905 41.40093323425315)
3178,Clos de St Francesc- Pg Reina Elisenda de Montcada,POINT (2.120568270866038 41.39932622942131)
3180,Teide - Fabra i Puig,POINT (2.1691407253801507 41.430155416993635)
3181,Via Favència - Rda de Dalt,POINT (2.1852591834277413 41.446931954396824)
3182,Av Catalunya - Frederic Mompou,POINT (2.1847238205953152 41.49852813846757)
3189,Ronda de Dalt - Pl de la Central,POINT (2.133410735783653 41.41436629507455)
3190,Pujades - Roc Boronat,POINT (2.1988567657175837 41.40035535344428)
3191,Josep Maria Lledó - Bellesguard,POINT (2.1248288874066703 41.410789648462696)
3197,Zona càrrega,POINT (2.0680908645454172 41.30154829231922)
3203,Renaixença - Vinya,POINT (2.1771648424650314 41.41811253941214)
3204,Villar - Xiprer,POINT (2.1780310870865467 41.416985409844685)
3205,Xiprer - Vinya,POINT (2.1790039465599396 41.41797813930722)
3207,Peníscola - Ausona,POINT (2.1905514087480307 41.45337137921504)
3208,Pg Maragall - Sta Joaquina Vedruna,POINT (2.1799845849349264 41.42110980754415)
3210,Pl del Nou - Estany,POINT (2.141550874927167 41.35341871169484)
3217,Joan d'Alòs - Miret i Sans,POINT (2.10896862950755 41.393221414197875)
3218,Abadessa Olzet - Montevideo,POINT (2.10874176662618 41.39488119638577)
3219,Panamà - Abadessa Olzet,POINT (2.107364465641922 41.39554794193642)
3220,Av Pearson - Ptge Ametllers,POINT (2.104366210106569 41.39317416733511)
3221,Hospital Vall d'Hebron,POINT (2.143401622560594 41.42777465572817)
3222,Palau Reial,POINT (2.117935833971292 41.38583211984118)
3223,Pl Reina Maria Cristina,POINT (2.1257992586334686 41.38783413330048)
3224,Padilla - Túnel de la Rovira,POINT (2.1675627320153508 41.4128980403814)
3225,Gornal,POINT (2.1196322626942123 41.3531279267824)
3226,Rda Guinardó - Lepant,POINT (2.1674906669615552 41.412211921008605)
3227,Rda Guinardó - Castillejos,POINT (2.17036549136712 41.413519496421685)
3229,Rda Guinardó - Parc de les Aigües,POINT (2.166399832943082 41.41226147992768)
3231,Marina - Monumental,POINT (2.1807533488004087 41.39936668671279)
3232,Capità Arenas - Maria Cristina,POINT (2.1266149205025395 41.38896299130704)
3233,ETS d'Arquitectura,POINT (2.1139921265041735 41.38483770835059)
3234,Pl Pius XII,POINT (2.1208938865502462 41.38658588817591)
3236,Gran Via - Pl Espanya,POINT (2.149620657381958 41.375691290003196)
3237,Tarragona - Pl Espanya,POINT (2.148777863821584 41.375987433924955)
3241,Pg de St Joan - Ausiàs March,POINT (2.178677809663076 41.39240078097583)
3242,Les Corts - Prat d'En Rull,POINT (2.138246463419652 41.38873925386144)
3243,Esteve Terradas - Parc Sanitari Pere Virgili,POINT (2.139221752162934 41.41525732385387)
3244,Parc Sanitari Pere Virgili,POINT (2.140043098184592 41.41514348665727)
3245,Esteve Terradas - Pl Alfonso Comín,POINT (2.138463350908317 41.415362819941514)
3247,Gran Via - Pl Espanya,POINT (2.1501872583993817 41.375495153567975)
3250,Pedrera del Mussol - Can Clos,POINT (2.147967426448224 41.36108941599092)
3251,Pg Olímpic - Av de l'Estadi,POINT (2.1572949955359637 41.3657185167508)
3252,Estadi Olímpic,POINT (2.157466955882946 41.36519844282492)
3253,Vivers,POINT (2.1580178095496545 41.36647267839396)
3254,Cementiri de Montjuïc,POINT (2.1558628649536264 41.35305877950439)
3255,Pallars - Ciutat de Granada,POINT (2.1967825835994415 41.40032985046605)
3256,Roc Boronat - Doctor Trueta,POINT (2.201096379522472 41.39768866622343)
3257,Llacuna - Ramon Turró,POINT (2.2021415794615784 41.39873972940554)
3258,Llacuna - Pallars,POINT (2.1976869668296355 41.40212648059729)
3259,Casa Batlló - Fundació Antoni Tàpies,POINT (2.166332874182258 41.391128786547824)
3260,Pg de Gràcia - La Pedrera,POINT (2.1611763199323533 41.39529168614104)
3262,Marina - Monumental,POINT (2.1807947373103196 41.399574307309685)
3263,Sarrià,POINT (2.114581973090758 41.40392157761911)
3264,Els Vergós,POINT (2.126289774320961 41.39648283781403)
3265,Pg Sant Joan Bosco,POINT (2.1268885982133443 41.394833742601286)
3266,Pg Sant Joan Bosco - Prat de la Riba,POINT (2.129375617172868 41.392925591575704)
3267,Constança,POINT (2.134842710217235 41.3892830235359)
3268,Av Sarrià,POINT (2.1327463621401885 41.391425915592635)
3269,Av Sarrià - Prat de la Riba,POINT (2.130705164694418 41.39252356111658)
3270,Cartagena - Av Gaudí,POINT (2.173991929606326 41.411504155337994)
3271,Joan Miró - Av Europa,POINT (2.177710857936324 41.496372460373806)
3272,Pg de St Jordi - Tagamanent,POINT (2.1810403002952596 41.49391271758848)
3273,Joan Miró - Salvador Dalí,POINT (2.1785132075082903 41.49755343672614)
3274,Joan Miró - Victòria dels Àngels,POINT (2.1802894007133173 41.49972667016661)
3275,Baró St Lluís - Polònia,POINT (2.164259464900554 41.41561785086478)
3276,Torre Dulac - Tenerife,POINT (2.1637657445690457 41.41636765092509)
3277,Joan Miró - Consell de Cent,POINT (2.177339995073195 41.495013266482616)
3278,Eixample,POINT (2.163316622187875 41.388685196616684)
3282,Sant Adrià - Josep Soldevila,POINT (2.1928536622035737 41.43423452222787)
3283,Segre - Parellada,POINT (2.1927020483836213 41.433339584573666)
3284,Segre - Borriana,POINT (2.194825581931631 41.430929268282924)
3286,Ernest Lluch,POINT (2.1121566533054663 41.37621592185976)
3288,Vall d'Aran - Remolar,POINT (2.086651282811267 41.328413278337784)
3289,Vall d'Aran - Remolar,POINT (2.0867912321594746 41.32833483088481)
3290,Felip Díaz Sandino - Via Làctia,POINT (2.0555828950726633 41.29806448879315)
3291,Av Aeroport - Via Làctia,POINT (2.0544850412515756 41.29969617054065)
3293,Pg Sant Joan Bosco,POINT (2.1275025957640623 41.39452421013028)
3294,Foc - Ferrocarrils Catalans,POINT (2.1438586515790425 41.35840102963572)
3295,Via Favència - Metro Canyelles,POINT (2.165702292433114 41.44153921504353)
3300,Plaça Roigé i Badia,POINT (2.098503409384051 41.329224436607596)
3301,Institut Illa dels Banyols,POINT (2.102024481249905 41.33121461709825)
3302,Parc Sanitari Pere Virgili,POINT (2.142003320021915 41.41569299032402)
3303,Torrent del Rovelló - Camí Fredolic,POINT (2.0968878736293637 41.41935572462169)
3304,Mandri - Emancipació,POINT (2.1331479277113155 41.403767279332804)
3305,Riera Blanca - Trav de Les Corts,POINT (2.1218199833989626 41.376800938511714)
3307,Aparcament Llarga Estada,POINT (2.0540599758311373 41.29193703210652)
3309,Josep Soldevila - Torrent Estadella,POINT (2.19355499579661 41.4341161453896)
3310,Josep Soldevila - Onze de Setembre,POINT (2.1953774115800098 41.43170694279453)
3312,Sant Antoni Maria Claret - Felip II,POINT (2.186289811433376 41.420146413048585)
3313,Sant Antoni Maria Claret - Trinxant,POINT (2.1817337945781023 41.41681105087301)
3314,Còrsega - Bailèn,POINT (2.1645038945170745 41.40049673599488)
3315,Còrsega - Llúria,POINT (2.162346081974961 41.3988769769937)
3317,Pg Taulat - Jonquera,POINT (2.2075988301288643 41.400625891213615)
3318,Pg Taulat - Bac de Roda,POINT (2.2107844534221384 41.40302990557769)
3320,Pg Garcia Fària - Jonquera,POINT (2.2087043983734187 41.39969853516878)
3322,Pol. Ind. Zona Franca,POINT (2.142764406493476 41.34549365456033)
3323,Ildefons Cerdà - Rambla Badal,POINT (2.1357395028293817 41.36507756244806)
3325,Ronda de Dalt - Av J V Foix,POINT (2.1140038848374756 41.40091160608939)
3326,Pas Sota Muralla - Pg Colom,POINT (2.1825816091706973 41.381144558404316)
3328,Urquinaona,POINT (2.1725618024230684 41.38855048889515)
3329,Pas Sota Muralla - Via Laietana,POINT (2.182746461505792 41.38086955745133)
3332,Pg Marítim,POINT (2.1958945395186684 41.384923855488715)
3335,Feliu i Codina - Congrés,POINT (2.162975920175884 41.436073563359784)
3336,Sant Ramon de Penyafort - Manuel Fernández Márquez,POINT (2.2193833418425966 41.415814524412816)
3337,Parc del Besòs,POINT (2.218338331254348 41.41980943728213)
3338,La Catalana,POINT (2.222061532920374 41.42259308672841)
3340,Sant Adrià Centre,POINT (2.216040808913763 41.43270931760881)
3341,Mallorca - Nàpols,POINT (2.172350105446734 41.40127294083512)
3342,Comtes de Bell-lloc - Viriat,POINT (2.1374264096993407 41.38044908279461)
3343,Metro La Pau,POINT (2.2057650029970057 41.422626554616585)
3344,Fernando Pessoa,POINT (2.193044449385161 41.44283897585372)
3345,Ciutat d'Asunción - Potosí,POINT (2.199291571108925 41.444393274928174)
3347,Diagonal - Pl Llevant,POINT (2.216298810703054 41.41050625326477)
3348,Pepe Rubianes,POINT (2.189690990569933 41.378432446156495)
3349,Barri Artigas,POINT (2.220082413476021 41.434992262405025)
3350,Barri Artigas,POINT (2.2190094968147926 41.43458826883507)
3351,Sant Roc,POINT (2.222934292808382 41.43650381110598)
3352,Sant Roc,POINT (2.222820137001645 41.43661644240528)
3353,La Salut / Congrés,POINT (2.228341156107582 41.43937606063456)
3356,Av de la Platja - Pont d'Eduard Maristany,POINT (2.2295463856667297 41.425465023369036)
3357,Casp - Nàpols,POINT (2.179477431578643 41.395880622476426)
3358,Av d'Esplugues - González Tablas,POINT (2.1057709232708124 41.38696902265971)
3359,Ctra Marina - Av Onze de Setembre,POINT (2.1035230917016055 41.32274783029737)
3360,Plaça Constitució,POINT (2.102165760138427 41.32428419319618)
3361,Ctra Marina - Pablo Neruda,POINT (2.101438779031803 41.325172303329936)
3362,Ctra Marina - Av Verge de Montserrat,POINT (2.099959921232391 41.32730975657315)
3363,Ctra Marina - Av Verge de Montserrat,POINT (2.0998245501074138 41.327245674153204)
3364,Ctra Marina - Catalunya,POINT (2.1011338657384147 41.325346159327914)
3365,Campoamor - Lloret de Mar,POINT (2.1560575308439183 41.43411648574598)
3366,Pg Valldaura - Eduard Toda,POINT (2.1540282978431398 41.436549924763945)
3367,Porto - Pl de l'Estatut,POINT (2.157149380106303 41.42970690034442)
3368,Av l'Estatut de Catalunya - Campoamor,POINT (2.153536615391327 41.43512024902606)
3369,Sant Antoni Maria Claret - Sardenya,POINT (2.1681561979539787 41.40662221170873)
3370,Marina - Diagonal,POINT (2.178132659013669 41.40174173773442)
3371,Badajoz - Diagonal,POINT (2.189593386507206 41.40313768915645)
3372,Edifici Cargoparc,POINT (2.0643588071018644 41.30099237245562)
3373,Pablo Iglesias - Salvador Espriu,POINT (2.1307523172730085 41.34867240018353)
3374,Av Joan Carles I - Botànica,POINT (2.131425601162137 41.350908371185234)
3375,Plaça Constitució,POINT (2.1020955088044877 41.32415548788582)
3376,Ctra Marina - Av Onze de Setembre,POINT (2.1034572787271455 41.32260793010029)
3377,Eduard Toldrà - Ardena,POINT (2.1058688479937837 41.38853548461224)
3378,Sepúlveda - Muntaner,POINT (2.1626835961327306 41.383412017637156)
3381,Costa i Cuxart - Felip II,POINT (2.1760956487025047 41.42812808621626)
3382,Espronceda - Ramon Turró,POINT (2.2084127488825205 41.402397782516964)
3383,Bac de Roda - Pg Taulat,POINT (2.209743071066398 41.40326189463366)
3384,Alfons XIII - Juan Valera,POINT (2.2254836564489873 41.43810078512493)
3385,Sant Adrià - Pg de l'Havana,POINT (2.1963449952065965 41.43558236966506)
3386,Av Cardenal Vidal i Barraquer - Pl Botticelli,POINT (2.1518286869378067 41.43276244802747)
3388,Còrsega - Pg de Gràcia,POINT (2.1600052974596657 41.3970992793113)
3389,Estació del Nord,POINT (2.1818170123878833 41.39436895509283)
3390,Paral·lel - Floridablanca,POINT (2.154935965230564 41.375120280866916)
3391,Pg Sant Joan - Consell de Cent,POINT (2.172521703865627 41.39704213179421)
3392,Homer - Escipió,POINT (2.145065267690267 41.408002143857935)
3393,Concili de Trento - Pl de la Pau,POINT (2.210836970286586 41.42219931725524)
3395,Pg Isabel II - Pla de Palau,POINT (2.183786759074323 41.38281597750345)
3396,Pla de Palau - Av Marquès de l'Argentera,POINT (2.1838161919708767 41.38347211996592)
3397,Meridiana - Almogàvers,POINT (2.186762153460693 41.39413743735434)
3400,Marina - Meridiana,POINT (2.1863024740244974 41.395370849278336)
3401,Marina - Almogàvers,POINT (2.186181192273903 41.395203009832514)
3402,Meridiana - Almassora,POINT (2.189205842356233 41.45202345990893)
3403,Palau Reial,POINT (2.1197169615737637 41.38940293396016)
3404,Av dels Quinze - Serrano,POINT (2.17428039729241 41.429171435841845)
3405,Irlanda,POINT (2.214587497021867 41.44868709294713)
3406,Rbla. St. Sebastià - Dr. Pagès,POINT (2.211250771316786 41.45084987982731)
3407,Alfons XIII - Juan Valera,POINT (2.2251670415777958 41.437692026524864)
3408,Alumini - Ctra del Prat,POINT (2.1328105666768673 41.359119578670814)
3409,Alumini - Foc,POINT (2.1361525308118483 41.35449378345478)
3410,Alumini - Foc,POINT (2.136312109429123 41.35452512428471)
3412,Camí de la Font Freda - Girona,POINT (2.1887713079559172 41.49109010439141)
3413,Provença - Larramendi,POINT (2.188804641626178 41.4795852109888)
3414,Av de la Ribera - Larramendi,POINT (2.1899426494940157 41.48027979304208)
3417,Ronda Sant Pau - Carrer de les Flors,POINT (2.1672126448125124 41.37569002848572)
3418,Ronda Sant Pau - Paral·lel,POINT (2.1674891590841283 41.375487284296995)
3420,Sant Adrià - Biosca,POINT (2.207073139969242 41.436512414529076)
3421,Química - Av Ferreria,POINT (2.176645409042068 41.485726256257465)
3422,Vallespir - Pl del Centre,POINT (2.1352957257414387 41.38197712075206)
3423,Av Rio de Janeiro - Cementiri de Sant Andreu,POINT (2.1805172212076465 41.436821162476896)
3424,Muntaner - Bisbe Sivilla,POINT (2.135983584310985 41.40446267056254)
3426,Viladomat - Mallorca,POINT (2.149748816598731 41.38529166555918)
3428,Major - Riera d'en Nofre,POINT (2.052875045963498 41.36885752672513)
3429,Ctra BV 2001- Benzinera,POINT (2.0504121364671546 41.37059020693232)
3430,Ctra BV 2001- Onze de Setembre,POINT (2.046264100849059 41.374443527726285)
3431,Onze de Setembre - Pg del Canal,POINT (2.047576790698338 41.37600694963318)
3432,Ctra BV 2001- Onze de Setembre,POINT (2.0461713089257847 41.374375205821686)
3433,Ctra BV 2001- Benzinera,POINT (2.0503163081808777 41.370569142001116)
3434,Major - Creu d'en Muntaner,POINT (2.052853763503889 41.36875483508606)
3435,Metro Sant Ildefons,POINT (2.083661989160361 41.36359361371682)
3436,Av Cardenal Vidal i Barraquer - Berruguete,POINT (2.1515726992573665 41.43276495149191)
3438,Manso - Rocafort,POINT (2.1592647635137086 41.375744177010375)
3440,Diagonal - Les Corts,POINT (2.130462043058168 41.38883007347834)
3441,Escola Bernat Metge,POINT (2.095753803203101 41.322427677936055)
3442,Metro Parc Logístic,POINT (2.1277584517188646 41.34142909376868)
3445,Cementiri de l'Est - Carmen Amaya,POINT (2.201957263808719 41.3941361942339)
3446,Av Pompeu Fabra - Ana María Matute,POINT (2.1585317824969246 41.41446575780107)
3447,Riera Can Toda - Antequera,POINT (2.157728408914357 41.41399252367734)
3448,Riera Can Toda - Miquel i Badia,POINT (2.15874265116962 41.41309764975491)
3449,Comte d'Urgell - Mercat del Ninot,POINT (2.1532858467185325 41.38622523097531)
3450,Comte d'Urgell - Hospital Clínic,POINT (2.1498275347148956 41.388828139301125)
3452,Pg Sant Gervasi - Balmes,POINT (2.136229031148909 41.4099526160567)
3453,Av Tibidabo - La Rotonda,POINT (2.136587850243138 41.41096625319931)
3454,Bilbao - Perú,POINT (2.196605653839188 41.40790574657253)
3460,Castelldefels - Llerona,POINT (2.1816182793386045 41.4597131883558)
3461,Pl d'Amalvígia,POINT (2.1064790478509225 41.35361107649428)
3462,Rambla Marina - Av Carrilet,POINT (2.1033475558551777 41.35772487210691)
3464,Av Ferreria - Física,POINT (2.174025618966723 41.485813391919066)
3467,Pallars - Bac de Roda,POINT (2.205572850677512 41.406945113957605)
3468,Marroc - Bilbao,POINT (2.198592707127064 41.40693581830917)
3469,Tànger - Llacuna,POINT (2.194463884539306 41.40382034521508)
3471,Ctra de Vallvidrera - Camí de l'Observatori,POINT (2.1196845741661807 41.41973050204396)
3473,Metro Collblanc,POINT (2.1185103912219088 41.37570234320443)
3474,Av Tibidabo - Pg Sant Gervasi,POINT (2.136529033600698 41.410758877792695)
3475,Marià Lavèrnia,POINT (2.163753223526634 41.419488389742675)
3476,IES Narcís Monturiol,POINT (2.1454006492279314 41.43206658746147)
3477,Pg Taulat - Pl de Llevant,POINT (2.218056066231182 41.40969986666313)
3479,UPC - Campus Diagonal Besòs,POINT (2.2202048759099675 41.41244949518035)
3480,Tànger - Badajoz,POINT (2.1912429454752993 41.40141379813877)
3482,Panorama - Marià Lavèrnia,POINT (2.1650073956162603 41.41918257274539)
3483,Vall d'Ordesa - Institut Josep Pla,POINT (2.1642796501469252 41.43158330501293)
3484,Vall d'Ordesa - Canfranc,POINT (2.1665226385611245 41.431043613575746)
3485,Escola Bernat Metge,POINT (2.096573175840251 41.32264561168838)
3486,Escola Jacint Verdaguer,POINT (2.0985796432906865 41.32345497346708)
3487,Escola Jacint Verdaguer,POINT (2.0986316513899093 41.3235924577497)
3488,Plaça Roigé i Badia,POINT (2.098556322894963 41.32940196995363)
3489,Institut Illa dels Banyols,POINT (2.1020832102159455 41.331098178095615)
3490,Les Moreres - Ignasi Iglésias,POINT (2.1001863259494287 41.333001938471845)
3491,Les Moreres - Ignasi Iglésias,POINT (2.1001825421264173 41.332881172241315)
3492,Escola Ramon Llull,POINT (2.089114215289357 41.32228048027323)
3493,Escola Ramon Llull,POINT (2.08870284968033 41.32253154659591)
3500,Av Sivatte - Vallbona,POINT (2.1788255038829205 41.46626022612073)
3501,Castelldefels - Av Vallbona,POINT (2.1817143843669045 41.45967649415739)
3503,Lleida - Av Remolar,POINT (2.0906375761551836 41.320535195548224)
3505,Via Trajana - Rambla Prim,POINT (2.1986378729933307 41.428576734939206)
3508,Santander - Pont del Treball Digne,POINT (2.19672320267483 41.42279035577473)
3509,Marina - Llull,POINT (2.189837268119159 41.392709982778406)
3510,Marina - Pujades,POINT (2.1895348108180985 41.39265313120771)
3514,Artesania - Via Favència,POINT (2.1719911151587845 41.4430939501932)
3515,Rda Guineueta Vella - Antonio Machado,POINT (2.1697467331969107 41.4439525223714)
3517,Cisell - Mare de Déu de Port,POINT (2.145385257296571 41.35493122140217)
3518,Mare de Déu de Port - L'Anoia,POINT (2.1394472086741163 41.36405467269719)
3519,Mineria - Font Florida,POINT (2.1398767526600615 41.36636052066537)
3520,Pl Sants,POINT (2.1361524439563047 41.37570853051493)
3521,Comtes de Bell-lloc - Berlín,POINT (2.136170205689929 41.38231596253807)
3522,Can Bruixa - Comtes de Bell-lloc,POINT (2.134155870428625 41.384596312321676)
3524,Joan Güell - Travessera de les Corts,POINT (2.1310243981452155 41.383664501715394)
3525,Joan Güell - Av Madrid,POINT (2.132536943874188 41.38029911845859)
3526,Joan Güell - Cerdanyola,POINT (2.133880757014211 41.37725585369171)
3527,Química - Gran Via,POINT (2.1383002364339094 41.36577864089586)
3528,Mare de Déu de Port - Foc,POINT (2.1433374426320637 41.35830565309754)
3530,Cantàbria - Rambla Guipúscoa,POINT (2.2011589556620352 41.419746584115735)
3531,Selva de Mar - Rambla Guipúscoa,POINT (2.198599669993041 41.416898450133075)
3532,Selva de Mar - Pg Taulat,POINT (2.2135069209561085 41.40538341525755)
3533,Av del Litoral - Platja de Llevant,POINT (2.216343243647115 41.403977758235676)
3534,Josep Pla - Pg Garcia Fària,POINT (2.217849534478624 41.40740082636489)
3535,Josep Pla - Av Diagonal,POINT (2.2153575072021985 41.40928763976588)
3537,Provença - Villarroel,POINT (2.153024912210594 41.38843669798491)
3538,Rda Guinardó - Sant Quintí,POINT (2.1738645358944093 41.41585026688707)
3539,Rda Guinardó - Vinyals,POINT (2.176289704949415 41.41843776431451)
3540,Rda Guinardó - Segle XX,POINT (2.1772082597424824 41.422467281541316)
3541,Rda Guinardó - Vinyals,POINT (2.1761078414828647 41.41841833541953)
3542,Rda Guinardó - Telègraf,POINT (2.1742133708726126 41.41660380444627)
3543,Rda Guinardó - Cartagena,POINT (2.1710361897039823 41.41424300487701)
3544,Av Pearson - Av d'Esplugues,POINT (2.111971210720393 41.394059575623665)
3545,Av Pearson - Pl Joan d'Alòs,POINT (2.110351630442278 41.39377287467689)
3546,Pg Zona Franca - Sant Eloi,POINT (2.1427724298672852 41.355301767138826)
3547,Cristóbal de Moura - Perpinyà,POINT (2.2155596655009013 41.41799448250709)
3548,Cristóbal de Moura - Rambla Prim,POINT (2.212452544476762 41.41566812740978)
3550,Marroc - Puigcerdà,POINT (2.2087287764452768 41.414574252119465)
3551,Marroc - Bac de Roda,POINT (2.2013213373304934 41.40899955923074)
3552,Tànger - Av Meridiana,POINT (2.1874279878872493 41.39858289188691)
3556,Cristóbal de Moura - Perpinyà,POINT (2.2158006073081578 41.417910932546945)
3557,Travessera de Gràcia - Muntaner,POINT (2.1487270316496936 41.39564872727308)
3558,Travessera de Gràcia - Calvet,POINT (2.145435203490796 41.39348028231371)
3559,Mas Casanovas - Hospital de Sant Pau,POINT (2.173497404519818 41.41513493161696)
3561,Manso - Calàbria,POINT (2.160304291816901 41.37653100619763)
3562,Pere IV - Selva de Mar,POINT (2.2039259599623424 41.411316720654625)
3566,Pl Lesseps,POINT (2.1490822935165927 41.40621483411256)
3567,Manso - Viladomat,POINT (2.160074735770467 41.376354210343834)
3568,Viladomat - Sepúlveda,POINT (2.158033043269973 41.37905901768744)
3570,Provença - Casanova,POINT (2.1545539161611416 41.389571610514935)
